Unnamed: 0,id,title,detail,condition,is_completed,price,location,source,model,model_type
4872,f3f272e8-a011-4f0e-927d-1477ef4f16f0,스토케 익스플로리 v6 디럭스 유모차,"유모차 세탁업체에 맡겨서 세탁하고 실 사용횟수 10회 정도 됩니다 바로 쓰셔도 될거같아요 (방풍커버는 미사용, 세탁완료) 사진은 아파트복도에서 찍고 집안에서만 보관해서 깨끗해요 아기핸들 안쪽에 사용흔적 살짝 있으나 티가 많이 안납니다 필요하시면 유모차 통통라이너 드립니다 *비대면거래 *선입금 후 주소공유",새 상품,True,120000.0,울산광역시,daangn,explori,디럭스
4873,f3f9f6f8-79ae-40bd-aed4-7e7c134640ce,스토케 익스플로리 v4 디럭스 유모차,"구매 후 좋은 제품이라 깨끗하게 아껴 사용했고 다음단계 유모차로 넘어가게 되어 내놓습니다:) 아기랑 눈 맞춤도 가능하고 양대면이 가능해서 정말 만족도 높은 첫 유모차니 강력추천드려요! 튼튼하고 잘 굴러가는 안정감에 낮잠도 잘 자줘요 따로 구입한 컵홀더, 모빌, 가방걸이 사진에 있는 그대로 다 드리겠습니다! - 환불 × 네고 × - 육아중으로 직접 와주셔야 해요",사용감 적음,True,100000.0,경기도,daangn,explori,디럭스
4889,f4c72eee-7a2d-4204-a406-832d7e671f93,스토케 스쿠트 유모차,"유모차를 새로 사서 급 판매합니다~ 아기도 잘 타고 가볍고 좋았어요! 유모차 밑에 수납공간도 넉넉했답니다! 육아중이라 비대면 문고리 거래만 가능해요 거래 방법이 마음에 안드시는 분은 패스해주세요 입금 확인 후 상세주소 알려드려요 중고 특성상 거래 후 교환, 환불 불가능  동네 이웃 간의 거래입니다. 매너 지켜주세요",사용감 많음,True,9000.0,부산광역시,daangn,scoot,
4891,f4d58af8-c58c-4c3e-b11f-34e1efeea554,스토케 스쿠트 유모차,"스토케 스쿠트 유모차 입니다 - 앞보기 가능 - 3단계 각도 조절 시트로 신생아 베시넷 추가 구매 없이 사용 가능 - 익스플로러리대비 넓은 장바구니로 편리 - 디럭스 유모차 만큼 안정적이고 부드러운 핸들링 캐노피에 약간의 이염 있으나, 크게 신경 쓰이지는 않습니다. 시트는 상태 좋고, 깨끗합니다. 많이 사용하지 않아 바퀴 상태도 굉장히 좋아요. 필요하시면, 몇 번 사용하지 않아 깨끗한 마롤로뜨 양면 이너시트도 함께 드릴께요. 다만, 중고인 점 감안하여 편하게 사용하실 분 연락주세요 아이가 있어 문고리 거래 선호합니다",사용감 적음,True,1000.0,경기도,daangn,scoot,디럭스
4892,f4daa7cf-ad29-4e40-8f69-97ef7083e359,스토케 익스플로리 v6 디럭스 올블랙,"스토케 v6 블랙 팝니다~ 핸들링 부드럽고 좋아서 끌기편하고 아이랑 앞보기할때도 높이 조절이 되어 사용시 편하게 사용하실수 있어요 색상 올블랙이라 이쁘고 고급스러워요 손잡이부분 쿠션 눌림이 있어요 손잡이커버 씌우면 사용하시는데 문제는 없어요 잔기스 제외 잘 관리했어요~ 방풍커버, 컵홀더, 풋머프(스토케) 유모차라이너 드립니다 suv차량에 들어갈것 같아요 중고거래특성상 교환환불은 불가해용 신중하게 구매해주세요",사용감 많음,True,380000.0,세종특별자치시,daangn,explori,디럭스
4896,f524230f-da3a-4be0-b3ac-cc8adcbc52ba,스토케 익스플로리V5 디럭스 유모차 (여름 풀 키트포함),스토케 익스플로리 유모차 입니다. 깨끗하게 사용했고 코로나로 인해 사용하는 기간보다 세워놓는 기간이 더 많았어요 베이비페어 매장에서 다 정품으로 구입했어요 여름 풀 키트 (커버)도 있어서 2가지로 사용하실수 있어요  방풍커버  정품컵홀더  정품모기장  정품 여름키트 커버,사용감 적음,True,250000.0,경기도,daangn,explori,디럭스
4898,f52b8c7f-98b5-4af2-8a1f-bd85ab2c7c58,디럭스유모차 스토케익스플로리v4 팝니다.,당근구매후 재당근합니다. 사용감은좀있지만 사용하는데 전혀문제없어요. 구매당시 우산이랑 방풍커버 같이드립니다. 커버세탁해놔서 바로쓰시면 되요~ 향동동 가지러오세요,사용감 많음,True,60000.0,경기도,daangn,explori,디럭스
4901,f53a48f9-41f4-4621-967b-a9ebc1024cfa,스토케 디럭스 익스플로리 v6,스토케 디럭스 유모차입니다 많이 사용하지 않았습니다~ 손잡이 아주 작은 까짐 제외하고는 크게 까진 곳이나 스크래치는 없어요~ 핸들링 좋아요^^ 마니토 방풍커버 정품 컵홀더 있어요^^,사용감 많음,True,280000.0,인천광역시,daangn,explori,디럭스
4902,f546b8e8-002a-4116-925b-4a7c30a3bc6b,스토케 익스플로리 v5 유모차,"실내에서만 쓰던 스토케v5입니다~ 집에 있으면 유용할 거 같아서 중고로 업체세탁까지 끝낸 상품 구매했고 24년 5월 이후 집에서만 사용했습니다. 부엌일 할 때 화장실 갈 때 낮잠 재울 때 등 사용은 했는데 애가 어느순간 안타려고 하더라구요 ㅋㅋ 보관기간이 훨씬 더 길었던거 같습니다. 저는 실내만 썼지만 외부용으로도 당연 가능합니다! 구성품은 유아차 본품, 비닐방수커버, 컵홀더 이렇게 있습니다. 설명서가 안보이네요~  비대면 문고리( 선입금 후 상세주소)  환불 반품 불가",사용감 많음,True,70000.0,부산광역시,daangn,explori,
4904,f552ae18-4144-47bc-86ea-4312a4b2dd0b,스토케 익스플로리 엑스 디럭스 유모차,안녕하세요 스토케 익스플로리 엑스 유모차 판매합니다 3개월차부터 돌까지 잘 사용하였습니다 스토케 프리미엄 라인으로 아주 튼튼한 구조를 가지고 있습니다. 세컨 유모차로 저렴하게 구매해가시면 좋을것 같습니다. - 유모차 세탁이 필요합니다 - 8개월정도 사용했습니다 약간 사용감 있습니다 - 사진 참고해주세요 - 기능적 기구적으로 아주 튼튼합니다 - 사용하는데 아무 문제 없습니다,사용감 많음,True,190000.0,경기도,daangn,explori,디럭스
4907,f578405f-99d0-432f-8fdf-9e4488024c71,스토케 스쿠트 유모차,스토케 여름 모기장 /레인커버 /아기 풋워머세트 / 컵걸이 호환 방한커버(투명창 소독액 뿌려서 닦았더니 스크래치및 얼룩짐) 호환 발받침 추가 구매 방한장갑 등 다 포함 ***버클부분 살짝 깨짐 *** 마지막 사진 참고 사용하는데 이상없음 튼튼하고 핸들링 좋아요. 진짜하실분만! 중고니깐 당연사용감 있어요!! 쿨거래하시면 아래 판매하고있는 초미세망도 드릴게요 다만 스쿠트랑 사이즈호환이 애매합니다.,사용감 많음,True,8000.0,세종특별자치시,daangn,scoot,
4908,f585afc1-ebe8-47bb-890f-4478f7c493ea,익스플로리 엑스 유모차,"모던그레이 컬러 브라운핸들 2년사용 스토케 요요랑 유모차 두대라 같이 사용해서 깨끗합니다만 세탁 한번도 안해서 유모차 세탁 한번 하셔서 사용하세요! 컵홀더,유모차걸이 가방 같이 드려요 따로 젤 좋은거 산거라 비싸요 처음부터 손잡이 커버 하고 사용한거라 핸들부분 기스 없음 자세한 사진요청 가능 22년도에 잠실 롯데백화점에서 구매함",사용감 적음,True,740000.0,,daangn,"yoyo, explori",
4918,f5d43d23-ac4a-470f-a5cc-fcbb35f4c0fd,스토케 비트 절충형유모차,"스토케 비트 멜란지그레이 20년 봄에 태우고 돌 지나고 쭉 현관 안 여유공간에 보관하다 판매합니다. 디럭스가 부담스러워서 절충으로 샀는데 접이식도 되고 바퀴가 커서 튼튼합니다. 전체적으로 스크래치, 얼룩없이 깨끗합니다. 손잡이 부분에 스크래치 하나 있어서 참고 하시라고 사진같이첨부합니다. 같이 구매했던 스토케 제품 모기장 일반 방풍커버 와 함께 드리겠습니다^^ 빠른처분을 위해 쿨거래 에눌가능합니다",사용감 적음,True,150000.0,울산광역시,daangn,beat,절충형
4921,f5f3c627-1df7-432e-85e0-aeda5b94283c,스토케 트레일즈디럭스 유모차팝니다(21년 정품),"21년 100만원후반대 구매, 정품등록은 안했습니다. 약 1년정도 사용했구요^^ 돌 전까지는 머리가 흔들리지않게 디럭스로 사용하는게 좋다고해 구매해서 잘 사용했어요~ 아파트주변 산책용으로만 사용해서 상태는 좋아요. 유모차 하단에 생활기스는 사진 첨부하니 참고해주세요. 컵홀더, 쿨시트, 방풍커버&모기장커버(별도구매) 포함하여 같이드릴께요~ ※중고거래상 교환 환불 불가입니다. ※직접 가지러 오셔야해요~",사용감 많음,True,400000.0,경기도,daangn,trailz,디럭스
4924,f629b4b0-096f-46d1-b8bb-4efc03e4e591,스토케 트레일즈 디럭스 유모차 팝니다 !,"스토케 트레일즈 유모차 팔아요! 신생아 시절에 디럭스는 잠깐이라 당근으로 샀는데 진~짜 잠깐이네요 ㅠㅠ ㅎㅎㅎ~! 여름엔 더워서 쓰지도 못했고, 날씨 풀리면서 아파트 산책만 다닌게 다에요 그래도 신생아 태우는거라 엄청 신중하게 비교비교 해서 상태 좋은걸로 샀습니다 ! 오프로드 휠이라 다른 유모차 비해서도 훨씬 안정감 있어요 유모차 밑에 짐가방 놔둘 공간이 넉넉해서 장보거나 물건 실을 때 정말 편리합니다. 이제 휴대용 유모차 타고 다녀서 깨끗하게 보관하다 내놓습니다~ 구성품으로 방풍커버, 레인커버, 모기장, 컵홀더,바퀴커버(집안에서 태우셔도 되고, 보관할때 씌우셔도 되요 !)같이 드릴게요! 컵홀더는 조금 부서져서 본드 붙여놓은 상태인데 사용하시는데는 아무 지장 없어요 (사진 보시면 될 듯합니당) 또 장점? 이라면 백화점에서 대여해주는 유모차가 스토케라 아기가 거부감 없이 탔어요 ~~ㅎㅎ 사용감은 당연히 있구요, 반품x 예민하신 분은 정중히 거절합니당",사용감 적음,True,260000.0,인천광역시,daangn,trailz,디럭스
4925,f661bd60-63fa-4434-94af-b7740c2d71f1,스토케 트레일즈(오프로드) + 시블링보드,"스토케 트레일즈 오프로드 유모차 판매합니다. 오프로드 바퀴로 어디든지 갈 수 있고 장바구니도 커서 애들과 장보기 매우 좋습니다. 사용감은 당연히 있지만, 사진에 보시다시피 손잡이 부분 상처없고 깔끔합니다. 컵홀더, 시블링보드까지 포함해서 판매합니다. 애들 키우면서 아저 잘사용했던 유모차이고 시블링 보드까지 연결해서 알차게 사용했습니다. 기능상 문제 없고, 가져가시는 분이 잘 사용해주셨으면 좋겠습니다.",사용감 적음,True,120000.0,서울특별시,daangn,trailz,
4928,f689dd31-bcef-4c9c-b7f5-e7b6dda7e2a7,스토케 유모차 나눠드려요:),20년에 가끔 시댁 갈 때 사용하려고 당근에서 3만원에 구입했어요~ 저희 집에서 첫째 둘째 모두 메인으로 사용하고 있는 스토케 익스플로리가 있는데 비교해보면 그 퀄리티는 아닙니다^^; 그래도 시댁이나 친정에 두고 한번씩 태우시기엔 괜찮을 거예요~^^; 세탁은 못했어요 ㅠㅠ 사용하지 않고 시댁에 보관만 한지 좀 되었어요~ (얼룩은 아기물티슈로 닦자마자 찍어서 보이는 것 같아요) 필요하신 분 연락주세요^^ 거래장소는 강남역 5번 출구 근처 서초가든스위트 입니다!,사용감 적음,True,10000.0,서울특별시,daangn,explori,
4931,f6a3619a-edb0-4dcb-b6f5-563a4dfb660b,스토케 요요유모차 컬러팩 새제품,"LG 냉장고 & 쿠쿠 밥솥 & SK 전자레인지&세탁기150,000원화정1동·9시간 전",새 상품,True,30000.0,부산광역시,daangn,yoyo,
4937,f6e8c043-c381-474d-a8ec-0c33a42314a9,스토케 크루시 유모차,스토케 크루시 유모차입니다. 디럭스 유모차이고 현재는 단종모델 입니다. 얼마전에 나눔받아서 시트는 분리해서 세탁하고 프레임부분도 직접 닦아서 사용했어요 전반적인 상태는 사용감이 있지만 큰 오염은 없어서 깨끗한 편입니다. 다른 구성품은 없습니다~! 필요하신분은 연락주시면 자세한 설명 더 해드리겠습니다,사용감 적음,True,270000.0,서울특별시,daangn,crusi,디럭스
4939,f6f663d5-e617-41b7-9a6d-46c5bfabc809,스토케 익스플로리 v6 리미티드에디션(재당근)/가격내림x,"2020년 1월경 파주 베네피아에서 150만원대(현금가) 로 구입한 스토케 정품 (당시 강남신세계에서는 170만원대) 2023.02월에 당근하여 재당근 합니다. 아기가 유모차 안 좋아해서.. 당근해서 6개월 동안 10번도 못 탔어요… 리미티드에디션에만 있는 스토케정품 선세이드(사진참조) 별도 구매시 18만원하는 체인징백(안씀) 와우베이비에서 산 스토케 전용 모기장, 방풍커버 같이 드릴게요!",사용감 많음,True,420000.0,경기도,daangn,explori,
4945,f723cdc6-e396-4855-8aad-73ea6cb182e8,스토케 트레일즈 유모차 팝니다,16년도에 170정도에 구매한 제품입니다 정품입니다 사용감은 좀있지만 상태는 좋습니다 예민하신분은 패스입니다^^ 구성은 사진과 같습니다. 방풍 커버는 사제 입니다 반품 불가이니 신중한 선택 부탁 드립니다 딸아이 1명만 사용했고 장기간 비닐포장후 보관되었던 제품입니다,사용감 많음,True,200000.0,인천광역시,daangn,trailz,
4947,f7468b0e-e03c-47f1-8cfc-c9b7e83a436d,스토케 익스플로리 디럭스 유모차 (가장최근모델),"실사용 2회 2회도 집앞 산책 정도 입니다 ! 스토케 익스플로리 디럭스 입니다 색상은 옐로우 입니다 고급진 옐로우 골드빛이라 사진보다 실물이 훠얼씬 이쁘구요 유모차가 3대나 있어 내놔요ㅠ ㅠ 컵홀더 까지해서 사진에 보이는 금액 170만원대에 구매했구요! 긁히거나 찍힌곳 하나 없이 깨끗합니다 오셔서 상태 보셔두 되구요 새것처럼 사용했어도 중고는 중고입니다 예민하신 분들은 구매 하지마세요   아기가 있어 문고리 거래 희망합니다  남동구 도림동 도림아이파크 (상세주소는 입금 후 알려드리도록 하겠습니다)  중고상품이므로 교환,환불 불가합니다  쿨거래시 살짝 가격 빼드려용 ◡̈",사용감 적음,True,800000.0,인천광역시,daangn,explori,디럭스
4951,f767c5e5-b45a-490e-977f-ff698a1b897e,스토케 유모차 트레일즈,"스토케 정품 유모차 18년형 입니다,, 2019년 1월에 백화점에서 직접 구입한 제품입니다,, 단, 손잡이 보시면 애기 키크보드 올리고 타서 조금 까짐…쓰는데 이상 없어요^ 반풍커버 조금 낡았지만 원하심 같이 드릴게요~ 신생아 탈 수 있는 시트(거의 새거) 같이 있어요. 딸래미 애기때부터 이 유모차만 타면 엄청 잘 잤어요~",사용감 적음,True,124000.0,,daangn,trailz,
4962,f7fa16ce-f934-45fd-82f0-b3236ead2a03,스토케 익스플로리 V6 유모차,"디럭스 유모차 스토케 익스플로리 V6 입니다. 19년 제품을 당근으로 구매하여 몇번 사용하지는 않았어요 구성품 스토케정품: 컵홀더 ,가방, 보조가방 사제품: 맘노코방풍커버, 가방걸이 입니다.",사용감 적음,True,300000.0,대전광역시,daangn,explori,디럭스
4967,f81eb7f9-2e05-4e7d-8114-be7001512974,스토케 디럭스 전용 캐리콧,스토케 디럭스 유모차 캐리콧(블랙 멜란지 색상) 판매합니다. (크루시 및 트레일즈 유모차 용도) 신생아부터 6개월 정도까지 사용가능한 것으로 알고 있습니다. 구성은 전부 있으며(박스 포함) 기존 스토케 디럭스 전용 악세서리이니만큼 해당 유모차 종류를 보유하신 분 중 필요하신 분이 사용하시면 될듯 합니다. 육안상 큰 오염은 없으며 한 번 세탁해서 사용하시면 새 제품과 비슷한 컨디션일 것으로 보입니다.,새 상품,True,45000.0,,daangn,"trailz, crusi",디럭스
4968,f821092a-23ac-4799-bc27-d3b35b05f54b,아기 유모차(세탁완료)STOKKE 스토케 익스플로리 엑스,"육아템 베스트 스토케 익스플로리 엑스! 아이가 사용해야하는만큼 전체적으로 전문 세탁업체를 통해(전용세제 사용) 세탁 완료하여 깨끗하게 보관중입니다. 사용하다가 세탁도 안하고 더러운 상태로 드리면 안되겠죠??^^ 색상:블랙 계열 구매처:22년 신세계 백화점 구성:본체,정품 수납가방,정품 베이비 시트,정품 모기장,정품 컵홀더,사용설명서 특이사항:모기장 실사용 2회, 핸들 부분을 실수로 약간 뜯겼는데 안 쪽이라 실제 보시면 크게 표시나지 않아요. 장점: 시트의 안정감 우수, 시트 360도 회전 및 고정 가능, 핸들링 우수, 서스펜션 우수, 키에 상관없이 편하게 사용할 수 있는 핸들 각도 및 높이 조절 가능,발받침 조절 가능,핸들 락 기능 아이 개월 수에 따라서 베이비 시트 사용하시면 딱 맞고 안정적이게 사용하실 수 있어요.100일된 아기도 안정적으로 사용했어요. 사용기간은 아이의 성장 속도에 따라 다르지만 36개월이상도 사용하시는 경우 있어요. 외부에 있는 시간이 많아서 미리 연락주시면 좋겠습니다. 거래장소는 너무 먼거리만 아니면 협의 가능해요.직접 보시고 결정하셔도 되니 편하게 연락주세요^^",사용감 적음,True,640000.0,서울특별시,daangn,explori,
4969,f82c3011-832e-4619-8988-de88d3dedd40,스토케 익스플로리 유모차,스토케 익스플로리 유모차 판매합니다 아이 태우기 정말 좋아요~ - 시트 높이 조절 가능 - 양대면 가능 - 풋레스트 조절 - 넉넉한 쇼핑 바구니 - 권장 사용 연령: 0~48개월 구입은 현대김포아울렛 매장에서했고 구입한지는 약 5년 되었으나 첫째가 유모차를 질안타서 거의 보관만했습니다 연식치고 깨끗합니다,사용감 적음,True,400000.0,경기도,daangn,explori,
4970,f83bee82-ddcc-4e41-b633-3fc8a530a3c6,스토케 유모차 & 신생아 패드,스토케 크루시 디럭스 유모차 판매합니다 컵홀더.방풍커버.신생아 이너시트 2개 있어요. 방풍커버 깨끗한데..아래쪽 시접이 뜯어짐. 신생아용 이너시트 깨끗해요.(왼쪽 페도라.오른쪽 스토케 제품) 유모차 하단 장바구니 넓어요. 유모차 연식.사용감 있으나 튼튼해서 부서진곳 없음. 예민한 분 사절. 문고리 거래입니다.,사용감 적음,True,12000.0,세종특별자치시,daangn,crusi,디럭스
4977,f8a43b81-1953-40cc-9877-cfea7adf6f15,스토케 익스플로리 유모차,"PN풍년 하이클래드파워 IH 6인용 3.5l 압력솥 (연마제 제거 미사용품)60,000원둔촌제1동·1일 전",새 상품,True,40000.0,서울특별시,daangn,explori,
4986,f931a1cd-b8df-4a4e-84a7-93b112ace3bf,스토케 요요2 휴대용유모차. 컬러팩,여행용으로 구입해서 10-20회정도 너무잘쓰고 와이프가 너무 아깝다고 팔지말라고 했는데 어영부영 6개월 넘게 안쓰고있어서 정리합니다. 성격상 많은 비교끝에 이가격에 이만한상품 없다고 자부합니다. 애기도좋아하고 휴대성과 간편함 그리고 핸들링은 정말최고입니다. 컬러팩으로 구입해 블랙은 미사용 아쿠아만 사용했고 박스보관중이며 주머니도있습니다. 가방도 같이사서 너무 최고였는데 가방은 어디갔는지 안보이네요. 일상용도 최고지만 여행용으론 최고입니다.가방에넣고 메고 다니다가 바로빼서 쓸수도있고 옆으로메고 다니기에도 딱입니다. 저희는 애기가 이제 낮잠을안자니 필요없을것같아서요.,새 상품,True,428000.0,경기도,daangn,yoyo,
4998,f9bbd4b0-8e6e-4622-920f-af31c2f8a39b,스토케 익스플로리 V4 디럭스 유모차+방풍망,"스토케 디럭스 유모차+방풍망입니다. 조리원에서 필요할 줄 알고 급하게 당근했는데 유모차 선물이 들어와서 한번도 사용하지 않았어요! 샀던 가격의 50%로 내놓습니다 어찌되었든 재당근이니까요 :) 세탁되어 있어 깨끗합니다. 바로 사용하셔도 되세요. 부피가 있어 직접 가지러 오셔야하고, 아이가 있어 문고리 거래 희망합니다. +접이 가능하나 부피가 있어 각각의 *승용차* 트렁크에 실릴지는 잘 모르겠습니다ㅠㅠ 소나타 사이즈의 자동차/트렁크에는 잘 실렸습니다 참고 부탁드려요! ++빨리 가져가실 수 있는 분께 우선 판매할게요! 편하게 문의 주세요 감사합니다.",사용감 적음,True,70000.0,서울특별시,daangn,explori,디럭스
5000,f9dd2d48-6a00-4fca-b7d3-eedb2360aed0,스토케 익스플로리 v3 유모차,구성  스토케유모차컵홀더  바퀴커버 유모차커버 유모차 정리함 함께드려요상태좋아요  직거래만 가능합니다 ,사용감 적음,False,60000.0,쌍문제4동,bungae,explori,
5006,fa0dff66-94f0-47f5-a390-76d68dbb0000,스토케 익스플로리 엑스 디럭스 유모차,"한달전에 당근으로 구매했는데 아기가 태우기만 하면 울어서 재당근합니다ㅠㅠ 구매하자마자 세탁맡겼고 한달동안 집 앞에 있는 병원 몇 번 왔다갔다 한게 다예요 색상이랑 디자인 너무 예쁜데다, 튼튼&안정감 있어서 맘에 들었는데 아기는 저랑 의견이 다른가봐요... 사진에는 없지만 발받침대랑 가방걸이도 있습니다 따로 구매한 방풍커버 같이드려요 교환, 환불x 선입금, 비대면문고리거래o 육아중이라 답변이 늦을 수 있어요",사용감 많음,True,420000.0,부산광역시,daangn,explori,디럭스
5008,fa14d66e-a28e-42ad-bf78-7da38c3a52c7,스토케 유모차,"스토케비트 절충형 유모차 판매합니다. 신생아부터 22kg까지 사용가능합니다. 사용나이는 4세까지 가능합니다. 구성품: 스토케풋머프(정품), 스토케컵홀더, 라비킷사계절 유모차시트 , 바퀴커버, 스토케모기장(정품) 모두 정품으로 구입해서 사용했습니다. 대략 130정도로 구입했던것 같습니다. 뒤늦게 늦둥이가 생겨서  22년도에 새제품 으로 구입한 유모차 입니다. (재당근 아님. ) 승차감, 핸들링이 좋은편입니다. 다른스토케모델들이 무겁고 크기가 커서 승용차트렁크에 안들어가는 경우가 있는데 스토케비트는 일반차량트렁크에 무리없이 들어갑니다. 마지막 사진 (손잡이눌린부분, 컵홀더끼우는부분,접었을때 바닥에 닿는부분)에 흠이 있으나 사용하는데는 지장이 없으니 확인하시고 연락주세요.",새 상품,True,301000.0,경기도,daangn,beat,절충형
5016,fa5ba875-1263-409c-8d64-b9d27a06d957,스토케 비트 절충형 유모차,20년3월에 주문해서 누군가의 착오로 인해 6월초 받음 아이가 4월에 태어나서 당장 쓸 유모차가없어서 스토케 익스플러리 당근으로 쓰다가 이거는 사이드로썼어요ㅠ 코로나시기라 많이 못돌아다녔구요ㅠ 덕분에 바퀴 깨끗합니다 마지막 사잔에 핸들에 눌린자국말고는 상태최상이구요 그래도 비닐에싸서 몇년 묵힌거라 생활기스랑 작은먼지가 있을수있어요 구성품은 유모차가방 방한커버 레인커버 풋머프 방한장갑 정품컵홀더,사용감 적음,True,200000.0,대구광역시,daangn,beat,절충형
5018,fa5e66cf-1ae1-4f53-ae13-a4686b2e6d4c,스토케 익스플로리 윈터키트,스토케 윈터 키트 판매 합니다. 애기때 딱 한번 씌워서 나갔다가 유모차 자체를 안타려고 난리나서 ㅠㅠ 바로 다시 들어와서 다 분리해서 드라이크리닝 해서 보관만 했습니다. 거의 새상품이나 다름 없습니다. ㅎㅎ 쉽스킨 브러쉬는 완전 새것입니다. 완전 고급진 골든 브라운 컬러 입니다. 안감까지 되게 예쁘게 잘나왔어요 ㅋ 스토케 모든 색상에 다 잘 어울릴거예요^^ 저는 하도 정신이 없어서 잘 기억이 안나는데ㅠㅠ 써보신 분들은 정말 그 안에 진짜 온기가 가득하다고.. 담요 덮고 다니면서 떨어뜨리고 그러는거 보다 정말 천만배는 낫다고 하시더라구요..^^,새 상품,True,80000.0,,daangn,explori,
5021,fa936480-e84a-441b-b341-248d977f8abe,스토케 익스플로리 디럭스 유모차 구성품 다 드려요,"스토케 익스플로리 디럭스 유모차에요 신생아부터 쓸수있는 유모차로 살때 2백정도 들었던거 같아요 구성품 모두 스토케 정품으로 구입했고 컵홀더만도 3만원쯤 했던것 같아요 컵홀더,스토케전용가방,썸머커버(모기장?),겨울용 풋머프,방풍비닐커버 모두 스토케 정품 구성품이고 여름용 시트는 인터넷으로 따로 샀는데 같이 드려요 겨울용 스토케 풋머프만19만원이 넘어요 ㅠ 혹시 셋째 생김 쓰려고 깨끗하게 보관하고 있었는데 셋째는 안생겨서 팔아요 저렴하게 깨끗한 스토케 디럭스 유모차 가져가셔요",사용감 적음,True,180000.0,경기도,daangn,explori,디럭스
5023,faa8b4c5-d784-4dde-8b69-f02ef88f5feb,스토케 익스플로리 유모차 팝니다(재당근),"스토케 익스플로리 유모차입니다. 사용감은 있으나 파손 된 곳 없이 모두 정상 작동 합니다. 실내 보관했고, 핸드커버는 교체해서 깨끗합니다. 중고품이니 예민하신 분은 피해주세요 쿨거래시 배달해드립니다.",사용감 적음,True,30000.0,서울특별시,daangn,explori,
5025,fac0974d-5269-4929-bbbe-8d3624a81268,스토케 스쿠트 유모차,스토케 절충형 유모차입니다. 저도 당근으로 구매해서 잘 사용했고 아이가 커서 휴대용유모차 타게 되어 재당근으로 가격내려서 내놓아요! 처음부터 컵홀더는 없어서 저도 인터넷에 따로 구매했구요~ 받았던 방풍커버 같이 드릴께요~ 차광막 앞부분이 트렁크에 싣고 다니다가 눌리긴 했는데 사용하는데는 지장없어요~^^ 그래도 예민하신 분은 패스해주세요! 환불×,사용감 많음,True,30000.0,,daangn,scoot,절충형
5030,fafdbbcf-2be5-4dad-a5b1-1fa00a2a1a2f,스토케 요요 유모차 보조의자(버기보드),아이 둘 데리고 다니실때 유용하게 쓰일 유모차 보조의자 입니다. 스토케 요요에 사용하던 것이고 사용감은 있으나 부서진곳은 없습니다 (사진 참고해 주세요) 너무 큰애는 의자가 작아서 사용하기 힘들고 3~5살은 충분하지 않나 싶네요 문고리 거래 환영합니다!,사용감 많음,True,50000.0,경기도,daangn,yoyo,
5034,fb40b073-3b67-4f4c-bde7-eb452656cfb6,스토케 익스플로리V3 디럭스유모차,스토케 디럭스 유모차입니다 사용감은 있지만 문제 될 만한 것은 없어요 저희는 신생아때 잘 태웠습니다 컵홀더 우산 지갑 가방 앞뒤로 하나씩 보온팩 요렇게 있어요. 세탁은 한번 하고 사용하셔요 환불x,사용감 많음,True,70000.0,대전광역시,daangn,explori,디럭스
5036,fb50e4ac-cd91-444b-9374-8a4eff9eb0cc,스토케 XPLORY V3 유모차,"스토케 유모차 입니다. 사용감 많으나 스토케 명성에 걸맞게 주행은 부드럽게 잘 됩니다. 전체적으로 분해해서 깨끗이 쓸 수 있게 세탁해놨습니다. 참고사항으로는, 원래 브레이크가 두 개 인데 한개만 있습니다. 하나로도 브레이크 작동 잘 됩니다.",사용감 적음,True,30000.0,,daangn,explori,
5039,fb754611-4efe-4d2d-bbf1-1fa998f88061,스토케 익스플로리 디럭스 유모차 V4,"스토케 익스플로리 V4 재당근 - 홈페이지에 정품등록 되어있다고 하셨는데 어떻게 확인하는지는 모르겠어요. - 설명서 같이 드릴게요. ** 신생아때부터 디럭스 태우면서 유모차 거부 안하고, 산책하면 잘자고 아주 잘 사용했습니다. 사진처럼 바퀴/ 손잡이에 사용감많아요. 저는 동네에서만 태워서 시트는 깨끗하여 신경안쓰였는데,, 저처럼 편하게 태우실 분 추천드립니다. 예민하신분은 피해주세요.. 무엇보다 바퀴가 커서 안정감있어요! 1. 정품파라솔 ( 봄-가을 양산처럼 활용 / 차양막 + 우산피면 햇빛 가리기에 좋아요 ) 2. 정품 풋머프,풋워머 : 이거 강추에요! 겨울에 양말 안신기고 배까지 덮어줘서 아기가 하나도 안추워합니다. 따로사면 또 번거로운데 같이 드립니다. 3. 정품 모기장, 방수커버 (둘다 전 사용은 안했어요) 4. 마니또 방한커버 (유모차 색상이랑 잘맞아서 좋아요) 5. 엘리펀트이어스 유모차라이너 & 베개 : 양면사용 6. 컵홀더 구성품 많은걸로 사시는거 추천드려요. 하나하나 사려면 또 번거로워서요.. 앞보기 뒤보기 다 가능하고, 손잡이 높낮이 조절 잘되서 남자분도 끌기 편합니다. 브레이크 작동 잘되요. 왼쪽부분 버클? 이 살때부터 없었는데, 사용에는 전혀 지장 없습니다. 아기가 돌 지나서 판매합니다~",사용감 적음,True,55000.0,서울특별시,daangn,explori,디럭스
