keyword,is_completed,uploaded_date,link,location,id,title,detail,condition,price,images_url,model,model_type,full_location
유모차 스토케,False,2025-04-22 11:43:54.173673,https://m.bunjang.co.kr/products/276065957?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,태평2동,50a9c0b1-afa6-430b-b40f-4ba00227de67,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,70000.0,"['https://media.bunjang.co.kr/product/276065957_1_1719640272_w480.jpg', 'https://media.bunjang.co.kr/product/276065957_2_1719640272_w480.jpg', 'https://media.bunjang.co.kr/product/276065957_3_1719640272_w480.jpg', 'https://media.bunjang.co.kr/product/276065957_4_1719640272_w480.jpg', 'https://media.bunjang.co.kr/product/276065957_5_1719640272_w480.jpg', 'https://media.bunjang.co.kr/product/276065957_6_1719640272_w480.jpg', 'https://media.bunjang.co.kr/product/276065957_7_1719640272_w480.jpg', 'https://media.bunjang.co.kr/product/276065957_8_1719640272_w480.jpg', 'https://media.bunjang.co.kr/product/276065957_9_1719640272_w480.jpg']",,디럭스,대전광역시 중구 태평2동
유모차 스토케,False,2025-07-21 11:43:54.222399,https://m.bunjang.co.kr/products/276063069?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,태평2동,973ad9ba-5fd6-4d21-b574-abd0e0a898be,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,70000.0,"['https://media.bunjang.co.kr/product/276063069_1_1719639693_w480.jpg', 'https://media.bunjang.co.kr/product/276063069_2_1719639693_w480.jpg', 'https://media.bunjang.co.kr/product/276063069_3_1719639693_w480.jpg', 'https://media.bunjang.co.kr/product/276063069_4_1719639693_w480.jpg', 'https://media.bunjang.co.kr/product/276063069_5_1719639693_w480.jpg', 'https://media.bunjang.co.kr/product/276063069_6_1719639693_w480.jpg', 'https://media.bunjang.co.kr/product/276063069_7_1719639693_w480.jpg', 'https://media.bunjang.co.kr/product/276063069_8_1719639693_w480.jpg', 'https://media.bunjang.co.kr/product/276063069_9_1719639693_w480.jpg']",,디럭스,대전광역시 중구 태평2동
유모차 스토케,False,2024-10-24 11:43:54.286636,https://m.bunjang.co.kr/products/276023784?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,태평2동,a69d37a3-d4fb-471a-9eb6-fd1b235c832b,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,70000.0,"['https://media.bunjang.co.kr/product/276023784_1_1719631466_w480.jpg', 'https://media.bunjang.co.kr/product/276023784_2_1719631466_w480.jpg', 'https://media.bunjang.co.kr/product/276023784_3_1719631466_w480.jpg', 'https://media.bunjang.co.kr/product/276023784_4_1719631466_w480.jpg', 'https://media.bunjang.co.kr/product/276023784_5_1719631466_w480.jpg', 'https://media.bunjang.co.kr/product/276023784_6_1719631466_w480.jpg', 'https://media.bunjang.co.kr/product/276023784_7_1719631466_w480.jpg', 'https://media.bunjang.co.kr/product/276023784_8_1719631466_w480.jpg', 'https://media.bunjang.co.kr/product/276023784_9_1719631466_w480.jpg']",,디럭스,대전광역시 중구 태평2동
유모차 스토케,False,2025-05-22 11:49:14.962395,https://m.bunjang.co.kr/products/258684608?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,태평2동,40d6016f-63d9-46f7-a283-4dd6a75f52cf,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,45000.0,"['https://media.bunjang.co.kr/product/258684608_1_1711955322_w480.jpg', 'https://media.bunjang.co.kr/product/258684608_2_1711955322_w480.jpg', 'https://media.bunjang.co.kr/product/258684608_3_1711955322_w480.jpg', 'https://media.bunjang.co.kr/product/258684608_4_1711955322_w480.jpg', 'https://media.bunjang.co.kr/product/258684608_5_1711955322_w480.jpg', 'https://media.bunjang.co.kr/product/258684608_6_1711955322_w480.jpg', 'https://media.bunjang.co.kr/product/258684608_7_1711955322_w480.jpg', 'https://media.bunjang.co.kr/product/258684608_8_1711955322_w480.jpg']",,디럭스,대전광역시 중구 태평2동
유모차 스토케,False,2025-04-22 11:49:15.031996,https://m.bunjang.co.kr/products/258688089?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,f1b5c76b-6996-4fba-97b6-c0ea6c8bd226,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,45000.0,"['https://media.bunjang.co.kr/product/258688089_1_1711957179_w480.jpg', 'https://media.bunjang.co.kr/product/258688089_2_1711957179_w480.jpg', 'https://media.bunjang.co.kr/product/258688089_3_1711957179_w480.jpg', 'https://media.bunjang.co.kr/product/258688089_4_1711957179_w480.jpg', 'https://media.bunjang.co.kr/product/258688089_5_1711957179_w480.jpg', 'https://media.bunjang.co.kr/product/258688089_6_1711957179_w480.jpg', 'https://media.bunjang.co.kr/product/258688089_7_1711957179_w480.jpg', 'https://media.bunjang.co.kr/product/258688089_8_1711957179_w480.jpg']",,디럭스,
유모차 스토케,False,2025-06-21 11:49:15.152251,https://m.bunjang.co.kr/products/258686194?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,0a2386f4-c231-4798-a33b-50c4f023735f,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,45000.0,"['https://media.bunjang.co.kr/product/258686194_1_1711956187_w480.jpg', 'https://media.bunjang.co.kr/product/258686194_2_1711956187_w480.jpg', 'https://media.bunjang.co.kr/product/258686194_3_1711956187_w480.jpg', 'https://media.bunjang.co.kr/product/258686194_4_1711956187_w480.jpg', 'https://media.bunjang.co.kr/product/258686194_5_1711956187_w480.jpg', 'https://media.bunjang.co.kr/product/258686194_6_1711956187_w480.jpg', 'https://media.bunjang.co.kr/product/258686194_7_1711956187_w480.jpg', 'https://media.bunjang.co.kr/product/258686194_8_1711956187_w480.jpg']",,디럭스,
유모차 스토케,False,2025-05-22 11:49:15.342492,https://m.bunjang.co.kr/products/258662588?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,탄방동,acff5b43-5599-425b-99bf-cdd07201f37f,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,45000.0,"['https://media.bunjang.co.kr/product/258662588_1_1711941597_w480.jpg', 'https://media.bunjang.co.kr/product/258662588_2_1711941597_w480.jpg', 'https://media.bunjang.co.kr/product/258662588_3_1711941597_w480.jpg', 'https://media.bunjang.co.kr/product/258662588_4_1711941597_w480.jpg', 'https://media.bunjang.co.kr/product/258662588_5_1711941597_w480.jpg', 'https://media.bunjang.co.kr/product/258662588_6_1711941597_w480.jpg', 'https://media.bunjang.co.kr/product/258662588_7_1711941597_w480.jpg', 'https://media.bunjang.co.kr/product/258662588_8_1711941597_w480.jpg']",,디럭스,대전광역시 서구 탄방동
유모차 스토케,False,2025-06-21 11:49:15.467904,https://m.bunjang.co.kr/products/252699212?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,948b3a4d-cca6-42c5-9d37-0edf80c33bf7,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,65000.0,"['https://media.bunjang.co.kr/product/252699212_1_1709202527_w480.jpg', 'https://media.bunjang.co.kr/product/252699212_2_1709202527_w480.jpg', 'https://media.bunjang.co.kr/product/252699212_3_1709202527_w480.jpg', 'https://media.bunjang.co.kr/product/252699212_4_1709202527_w480.jpg', 'https://media.bunjang.co.kr/product/252699212_5_1709202527_w480.jpg', 'https://media.bunjang.co.kr/product/252699212_6_1709202527_w480.jpg', 'https://media.bunjang.co.kr/product/252699212_7_1709202527_w480.jpg']",,디럭스,
유모차 스토케,False,2025-06-21 11:49:15.523197,https://m.bunjang.co.kr/products/252699444?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,2f6b47e2-c973-4acb-9133-3c969ebd4faa,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  정품 방풍커버 무료증정  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,50000.0,"['https://media.bunjang.co.kr/product/252699444_1_1707542911_w480.jpg', 'https://media.bunjang.co.kr/product/252699444_2_1707542911_w480.jpg', 'https://media.bunjang.co.kr/product/252699444_3_1707542911_w480.jpg', 'https://media.bunjang.co.kr/product/252699444_4_1707542911_w480.jpg', 'https://media.bunjang.co.kr/product/252699444_5_1707542911_w480.jpg', 'https://media.bunjang.co.kr/product/252699444_6_1707542911_w480.jpg', 'https://media.bunjang.co.kr/product/252699444_7_1707542911_w480.jpg', 'https://media.bunjang.co.kr/product/252699444_8_1707542911_w480.jpg']",,디럭스,
유모차 스토케,False,2025-07-30 11:49:15.581725,https://m.bunjang.co.kr/products/252684849?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,태평2동,fdde2bc1-1c86-4301-aee7-45c1d0789ff3,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,65000.0,"['https://media.bunjang.co.kr/product/252684849_1_1709202335_w480.jpg', 'https://media.bunjang.co.kr/product/252684849_2_1709202335_w480.jpg', 'https://media.bunjang.co.kr/product/252684849_3_1709202335_w480.jpg', 'https://media.bunjang.co.kr/product/252684849_4_1709202335_w480.jpg', 'https://media.bunjang.co.kr/product/252684849_5_1709202335_w480.jpg', 'https://media.bunjang.co.kr/product/252684849_6_1709202335_w480.jpg', 'https://media.bunjang.co.kr/product/252684849_7_1709202335_w480.jpg']",,디럭스,대전광역시 중구 태평2동
유모차 스토케,False,2025-07-21 11:49:15.631430,https://m.bunjang.co.kr/products/252685305?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,태평2동,f1c73f42-6255-4ded-be9e-03535b678959,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  방풍커버 무료증정  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,55000.0,"['https://media.bunjang.co.kr/product/252685305_1_1707529945_w480.jpg', 'https://media.bunjang.co.kr/product/252685305_2_1707529945_w480.jpg', 'https://media.bunjang.co.kr/product/252685305_3_1707529945_w480.jpg', 'https://media.bunjang.co.kr/product/252685305_4_1707529945_w480.jpg', 'https://media.bunjang.co.kr/product/252685305_5_1707529945_w480.jpg', 'https://media.bunjang.co.kr/product/252685305_6_1707529945_w480.jpg', 'https://media.bunjang.co.kr/product/252685305_7_1707529945_w480.jpg', 'https://media.bunjang.co.kr/product/252685305_8_1707529945_w480.jpg']",,디럭스,대전광역시 중구 태평2동
유모차 스토케,False,2025-07-30 11:49:15.698416,https://m.bunjang.co.kr/products/252690307?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,409f006f-d0d9-463d-b4fe-edd433eefdc2,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  방풍커버 무료증정  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,55000.0,"['https://media.bunjang.co.kr/product/252690307_1_1707534839_w480.jpg', 'https://media.bunjang.co.kr/product/252690307_2_1707534839_w480.jpg', 'https://media.bunjang.co.kr/product/252690307_3_1707534839_w480.jpg', 'https://media.bunjang.co.kr/product/252690307_4_1707534839_w480.jpg', 'https://media.bunjang.co.kr/product/252690307_5_1707534839_w480.jpg', 'https://media.bunjang.co.kr/product/252690307_6_1707534839_w480.jpg', 'https://media.bunjang.co.kr/product/252690307_7_1707534839_w480.jpg', 'https://media.bunjang.co.kr/product/252690307_8_1707534839_w480.jpg']",,디럭스,
유모차 스토케,False,2025-03-23 11:49:15.791661,https://m.bunjang.co.kr/products/252689713?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,57f607c6-7568-47c7-ac37-89716bdc96f9,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,65000.0,"['https://media.bunjang.co.kr/product/252689713_1_1709201778_w480.jpg', 'https://media.bunjang.co.kr/product/252689713_2_1709201778_w480.jpg', 'https://media.bunjang.co.kr/product/252689713_3_1709201778_w480.jpg', 'https://media.bunjang.co.kr/product/252689713_4_1709201778_w480.jpg', 'https://media.bunjang.co.kr/product/252689713_5_1709201778_w480.jpg', 'https://media.bunjang.co.kr/product/252689713_6_1709201778_w480.jpg', 'https://media.bunjang.co.kr/product/252689713_7_1709201778_w480.jpg']",,디럭스,
유모차 스토케,False,2025-08-06 11:49:15.911930,https://m.bunjang.co.kr/products/252491560?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,탄방동,70972aaf-11fc-4917-8b7c-272221738923,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  방풍커버 무료증정  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,55000.0,"['https://media.bunjang.co.kr/product/252491560_1_1707355210_w480.jpg', 'https://media.bunjang.co.kr/product/252491560_2_1707355210_w480.jpg', 'https://media.bunjang.co.kr/product/252491560_3_1707355210_w480.jpg', 'https://media.bunjang.co.kr/product/252491560_4_1707355210_w480.jpg', 'https://media.bunjang.co.kr/product/252491560_5_1707355210_w480.jpg', 'https://media.bunjang.co.kr/product/252491560_6_1707355210_w480.jpg', 'https://media.bunjang.co.kr/product/252491560_7_1707355210_w480.jpg', 'https://media.bunjang.co.kr/product/252491560_8_1707355210_w480.jpg']",,디럭스,대전광역시 서구 탄방동
유모차 스토케,False,2025-07-21 11:49:16.001143,https://m.bunjang.co.kr/products/250180061?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,유천1동,92a261e1-3ce7-40fd-b245-3b702422da45,스토케 유모차 판매합니다,실제 몇번타지않았습니다 생활기스는 조금있구요상태 B 급 입니다 사진에 보이는 구성품전부입니다 택배 직거래 가능합니다 지역은 대전유천동 입니다 ,사용감 적음,95000.0,"['https://media.bunjang.co.kr/product/250180061_1_1716636442_w480.jpg', 'https://media.bunjang.co.kr/product/250180061_2_1716636442_w480.jpg', 'https://media.bunjang.co.kr/product/250180061_3_1716636442_w480.jpg', 'https://media.bunjang.co.kr/product/250180061_4_1716636442_w480.jpg', 'https://media.bunjang.co.kr/product/250180061_5_1716636442_w480.jpg', 'https://media.bunjang.co.kr/product/250180061_6_1716636442_w480.jpg', 'https://media.bunjang.co.kr/product/250180061_7_1716636442_w480.jpg', 'https://media.bunjang.co.kr/product/250180061_8_1716636442_w480.jpg']",,,대전광역시 중구 유천1동
유모차 스토케,False,2025-05-22 11:49:16.083712,https://m.bunjang.co.kr/products/249148678?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,탄방동,570140cf-eea9-4ba0-96f8-14cdbc08d2d5,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  정품 방풍커버 포함  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,76500.0,"['https://media.bunjang.co.kr/product/249148678_1_1745410082_w480.jpg', 'https://media.bunjang.co.kr/product/249148678_2_1745410082_w480.jpg', 'https://media.bunjang.co.kr/product/249148678_3_1745410082_w480.jpg', 'https://media.bunjang.co.kr/product/249148678_4_1745410082_w480.jpg', 'https://media.bunjang.co.kr/product/249148678_5_1745410082_w480.jpg', 'https://media.bunjang.co.kr/product/249148678_6_1745410082_w480.jpg', 'https://media.bunjang.co.kr/product/249148678_7_1745410082_w480.jpg', 'https://media.bunjang.co.kr/product/249148678_8_1745410082_w480.jpg', 'https://media.bunjang.co.kr/product/249148678_9_1745410082_w480.jpg']",,디럭스,대전광역시 서구 탄방동
유모차 스토케,False,2025-07-30 11:49:16.193703,https://m.bunjang.co.kr/products/249154252?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,dedebdd8-cae8-4121-b3da-a8f5f9e29000,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,70000.0,"['https://media.bunjang.co.kr/product/249154252_1_1704885680_w480.jpg', 'https://media.bunjang.co.kr/product/249154252_2_1704885680_w480.jpg', 'https://media.bunjang.co.kr/product/249154252_3_1704885680_w480.jpg', 'https://media.bunjang.co.kr/product/249154252_4_1704885680_w480.jpg', 'https://media.bunjang.co.kr/product/249154252_5_1704885680_w480.jpg', 'https://media.bunjang.co.kr/product/249154252_6_1704885680_w480.jpg', 'https://media.bunjang.co.kr/product/249154252_7_1704885680_w480.jpg', 'https://media.bunjang.co.kr/product/249154252_8_1704885680_w480.jpg']",,디럭스,
유모차 스토케,False,2025-06-21 11:49:16.270227,https://m.bunjang.co.kr/products/249151528?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,태평2동,59b4bded-1dbd-45d7-bf5b-08e61a8574d6,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,70000.0,"['https://media.bunjang.co.kr/product/249151528_1_1704884418_w480.jpg', 'https://media.bunjang.co.kr/product/249151528_2_1704884418_w480.jpg', 'https://media.bunjang.co.kr/product/249151528_3_1704884418_w480.jpg', 'https://media.bunjang.co.kr/product/249151528_4_1704884418_w480.jpg', 'https://media.bunjang.co.kr/product/249151528_5_1704884418_w480.jpg', 'https://media.bunjang.co.kr/product/249151528_6_1704884418_w480.jpg', 'https://media.bunjang.co.kr/product/249151528_7_1704884418_w480.jpg', 'https://media.bunjang.co.kr/product/249151528_8_1704884418_w480.jpg']",,디럭스,대전광역시 중구 태평2동
유모차 스토케,False,2025-05-22 11:49:16.368788,https://m.bunjang.co.kr/products/249152713?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,8a253efe-7319-4bc8-9458-ae236e30be51,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,70000.0,"['https://media.bunjang.co.kr/product/249152713_1_1704885002_w480.jpg', 'https://media.bunjang.co.kr/product/249152713_2_1704885002_w480.jpg', 'https://media.bunjang.co.kr/product/249152713_3_1704885002_w480.jpg', 'https://media.bunjang.co.kr/product/249152713_4_1704885002_w480.jpg', 'https://media.bunjang.co.kr/product/249152713_5_1704885002_w480.jpg', 'https://media.bunjang.co.kr/product/249152713_6_1704885002_w480.jpg', 'https://media.bunjang.co.kr/product/249152713_7_1704885002_w480.jpg', 'https://media.bunjang.co.kr/product/249152713_8_1704885002_w480.jpg']",,디럭스,
유모차 스토케,False,2024-12-23 11:49:16.438928,https://m.bunjang.co.kr/products/248413764?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,개봉제2동,6a567fe5-841b-46a9-be84-66578a8d74b5,스토케 익스플로리 v5 유모차,2018년에 구매했고 컵홀더  레인커버 같이 드려요실사용 10번 정도탔고 아이가 타지않아 계속 보관만했어요 보관을 오래해서 세탁하고 사용하시면 됩니다 파손 찢김x 생활기스 찍힘 정돈 자세히보면 살짝 있어요택배불가입니다 오셔서 직접 가지고 가셔야해요,사용감 적음,171000.0,['https://media.bunjang.co.kr/product/248413764_1_1726849846_w480.jpg'],explori,,서울특별시 구로구 개봉제2동
유모차 스토케,False,2025-06-21 11:49:16.504537,https://m.bunjang.co.kr/products/246548009?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,2130754d-cb34-417c-a8bf-5f19d3239a45,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케 F1 레이싱,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케 F1 레이싱  투터치 전용 발판  검정색 정품 차양 및 쿠션  커피컵홀더 추가로 포함  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,70000.0,"['https://media.bunjang.co.kr/product/246548009_1_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_2_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_3_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_4_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_5_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_6_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_7_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_8_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_9_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_10_1702723769_w480.jpg', 'https://media.bunjang.co.kr/product/246548009_11_1702723769_w480.jpg']",,디럭스,
유모차 스토케,False,2025-03-23 11:49:16.596313,https://m.bunjang.co.kr/products/246548298?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,,e6d393c0-3839-4fc2-91b2-2aa3cdebff98,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케 F1 레이싱,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케 F1 레이싱  투터치 전용 발판  검정색 정품 차양 및 쿠션  커피컵홀더 추가로 포함  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,70000.0,"['https://media.bunjang.co.kr/product/246548298_1_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_2_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_3_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_4_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_5_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_6_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_7_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_8_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_9_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_10_1702723941_w480.jpg', 'https://media.bunjang.co.kr/product/246548298_11_1702723941_w480.jpg']",,디럭스,
유모차 스토케,False,2025-07-21 11:49:16.702709,https://m.bunjang.co.kr/products/246536713?q=%EC%9C%A0%EB%AA%A8%EC%B0%A8%20%EC%8A%A4%ED%86%A0%EC%BC%80&ref=%EA%B2%80%EC%83%89%EA%B2%B0%EA%B3%BC,탄방동,3671fb37-f2f3-4a05-af4b-989b69d63da5,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케 F1 레이싱,노르웨이산 최고급 명품 럭셔리 디럭스 유모차 스토케 F1 레이싱  투터치 전용 발판  검정색 정품 차양 및 쿠션  커피컵홀더 추가로 포함  수도권 전철역 전지역 및 대전권 무료배달됩니다  환불불가 ,사용감 없음,65000.0,"['https://media.bunjang.co.kr/product/246536713_1_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_2_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_3_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_4_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_5_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_6_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_7_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_8_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_9_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_10_1705924822_w480.jpg', 'https://media.bunjang.co.kr/product/246536713_11_1705924822_w480.jpg']",,디럭스,대전광역시 서구 탄방동
